"do_grid","loglik","loglik_se","value","parameter"
248,-1486.78492511504,2.85020331499197,0.199393551818528,"rho"
270,-2263.58080907602,1.62965555031508,0.339448890144274,"rho"
252,-1482.83543619831,0.74089537714661,0.234773045487044,"rho"
96,-1810.69928646642,4.34420197172193,0.289542362460233,"rho"
849,-2085.79082225698,104.079896005099,0.384703641387479,"rho"
153,-1583.05681796562,1.97872119938807,0.286780430065265,"rho"
764,-2202.16167325099,5.53658557131015,0.553022455078581,"rho"
741,-2911.35142261281,12.6617493878003,0.443924597085173,"rho"
408,-1558.11087470867,15.285467728409,0.28961643301092,"rho"
358,-1849.8029969944,9.86048856998945,0.269773569813932,"rho"
793,-1477.91833778955,0.400671685366194,0.214497173765121,"rho"
777,-1589.46155871632,19.4475488746094,0.273628390739605,"rho"
167,-1838.16447149442,7.84379376021236,0.316479591313635,"rho"
579,-2065.35092569141,6.12620470881533,0.359372643351372,"rho"
80,-1795.54055101459,10.5730740276641,0.30908360747686,"rho"
158,-1849.8029969944,9.86048856998945,0.269773569813932,"rho"
275,-1702.23901631444,42.9048558277378,0.314546920023938,"rho"
633,-3183.37456686735,96.8626269746096,0.39588423524769,"rho"
896,-1810.69928646642,4.34420197172193,0.289542362460233,"rho"
466,-1701.66774717807,27.5721795597728,0.307199285994081,"rho"
498,-3225.59062556256,8.77861925647927,0.451309224675636,"rho"
467,-1716.51352177861,14.7515027788424,0.30630677541457,"rho"
234,-2226.70383221644,9.05311453153135,0.439690468227327,"rho"
123,-2871.36517915062,56.6236278157996,0.398250377614291,"rho"
115,-2311.65837307561,70.004586953647,0.385433898443376,"rho"
815,-1575.96115334707,7.42849384648655,0.157273929813906,"rho"
341,-2911.35142261281,12.6617493878003,0.443924597085173,"rho"
851,-2015.3483546725,1.00343718964989,0.340138917413055,"rho"
17,-1515.16757637895,0.448907010408969,0.220369215051111,"rho"
859,-1899.68970307503,11.1886680711148,0.344833861143718,"rho"
385,-1618.62196260239,39.3039352384508,0.289035904524675,"rho"
129,-1484.78437176554,0.801423544226409,0.242130750269221,"rho"
888,-2001.61791930415,1.0469211301703,0.294582307720981,"rho"
956,-1508.09675993214,1.61204999701465,0.239319461421578,"rho"
240,-1556.26995196203,1.08842468278211,0.198749182538787,"rho"
475,-1702.23901631444,42.9048558277378,0.314546920023938,"rho"
619,-1511.81818040478,1.08748792328776,0.182804158889315,"rho"
331,-1837.50560124677,34.6943662737912,0.304399549888865,"rho"
889,-1823.15884315801,23.2815721525062,0.31284772843095,"rho"
28,-1498.01596852777,1.54844832677228,0.222328725330579,"rho"
866,-1701.66774717807,27.5721795597728,0.307199285994081,"rho"
224,-1557.57216878955,6.63422592751865,0.285524809867123,"rho"
114,-2230.40419432696,11.7727808437224,0.323330661248795,"rho"
695,-1603.88847679675,6.09622845613953,0.174725814140383,"rho"
556,-1508.09675993214,1.61204999701465,0.239319461421578,"rho"
701,-1497.71561798754,0.482303222275575,0.202959793095008,"rho"
916,-1642.66280305098,12.6810731536939,0.272825664312689,"rho"
260,-2296.87356475646,45.0299158327143,0.540852195715204,"rho"
463,-2414.96329712849,19.401096426347,0.298275390171173,"rho"
941,-2911.35142261281,12.6617493878003,0.443924597085173,"rho"
166,-1774.06474536967,31.7550775218376,0.303263817361101,"rho"
27,-1510.76167062123,0.757207547928981,0.198821136649517,"rho"
231,-2044.26301926569,95.9653546421823,0.40475988557314,"rho"
925,-1557.4276825532,6.61567340948524,0.247035895151136,"rho"
893,-1534.16471915392,1.05104508829229,0.260181160759396,"rho"
636,-1475.65488290605,0.868237184343905,0.229195152517361,"rho"
469,-2204.29800404225,19.9677103070689,0.275894641991775,"rho"
515,-2311.65837307561,70.004586953647,0.385433898443376,"rho"
857,-2182.29964170088,41.3738434854788,0.355655058189331,"rho"
622,-2026.76196502424,90.6368365073057,0.349720403106844,"rho"
47,-1674.77417841143,2.25696729710499,0.28260733910862,"rho"
977,-1589.46155871632,19.4475488746094,0.273628390739605,"rho"
514,-2230.40419432696,11.7727808437224,0.323330661248795,"rho"
350,-1946.41390419537,11.3069229905345,0.379478611598198,"rho"
302,-1618.71490388807,2.69101567937241,0.283357418021176,"rho"
863,-2414.96329712849,19.401096426347,0.298275390171173,"rho"
60,-2296.87356475646,45.0299158327143,0.540852195715204,"rho"
603,-1611.35645013174,7.16242064629777,0.306869232979946,"rho"
694,-1491.04098767331,5.30098167135017,0.215651862454451,"rho"
195,-2127.6996481349,52.6601392528986,0.284641418074319,"rho"
639,-1510.02107903839,3.30978050199934,0.232398908517152,"rho"
296,-1810.69928646642,4.34420197172193,0.289542362460233,"rho"
631,-2044.26301926569,95.9653546421823,0.40475988557314,"rho"
853,-1861.50839737649,38.8703555812493,0.317893131801725,"rho"
124,-1914.44030722877,6.7203048945131,0.379592651310855,"rho"
54,-1740.07922415754,40.8087473535315,0.284853543923354,"rho"
869,-2204.29800404225,19.9677103070689,0.275894641991775,"rho"
323,-2871.36517915062,56.6236278157996,0.398250377614291,"rho"
652,-1482.83543619831,0.74089537714661,0.234773045487044,"rho"
370,-2457.61692602435,35.3028614042727,0.494574834111917,"rho"
333,-1719.56248385193,58.0069297183822,0.346249492440509,"rho"
614,-1538.97192231315,4.0529248847422,0.160624208142005,"rho"
900,-1550.32163615422,5.02347307528246,0.278974586448318,"rho"
25,-1937.11232014151,5.57248409050889,0.181598759601973,"rho"
355,-1608.80638629763,0.83093439243536,0.270432831898859,"rho"
738,-2465.79006553944,5.24456354830371,0.307730896530758,"rho"
873,-2325.85595669,23.3157079160096,0.45353797779713,"rho"
433,-3183.37456686735,96.8626269746096,0.39588423524769,"rho"
280,-1795.54055101459,10.5730740276641,0.30908360747686,"rho"
434,-2226.70383221644,9.05311453153135,0.439690468227327,"rho"
10,-1915.28806543295,30.4404841250605,0.370025818367026,"rho"
149,-1487.93807385976,0.680602707444418,0.259407716814621,"rho"
19,-1511.81818040478,1.08748792328776,0.182804158889315,"rho"
601,-2006.64447905271,12.0368019157431,0.308269016502022,"rho"
794,-1623.63078228299,4.63083710213949,0.203511153915352,"rho"
118,-2120.76589951189,45.1114744779039,0.349928846768272,"rho"
128,-1496.53299497743,1.54231375883498,0.210625782289604,"rho"
867,-1716.51352177861,14.7515027788424,0.30630677541457,"rho"
511,-2615.85594670389,6.83377278468113,0.33604968090561,"rho"
530,-1558.65900280968,2.62381279635612,0.266022454087503,"rho"
267,-1716.51352177861,14.7515027788424,0.30630677541457,"rho"
595,-2127.6996481349,52.6601392528986,0.284641418074319,"rho"
244,-1503.45349133299,1.72192401201332,0.182614001762197,"rho"
183,-2157.47533459952,9.88653225290027,0.311919018830255,"rho"
304,-1500.31539411231,0.519488524472032,0.271215586093984,"rho"
135,-1534.14546558523,8.31144108584956,0.209138190019141,"rho"
371,-2516.77641639755,65.1635549453684,0.465458278576937,"rho"
621,-2130.58799231891,19.4096480795694,0.373438052742023,"rho"
517,-2448.06778569866,6.54480843300801,0.403952399561105,"rho"
804,-1655.12223709884,3.55819208459988,0.138359294367546,"rho"
155,-1608.80638629763,0.83093439243536,0.270432831898859,"rho"
