"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","I_0","tau"
2007,-1181.11026761419,0.019358501792417,451.555400799032,0.000266101234216475,-1.23558412475452,-0.248708593831129,0.604050532009835,-4.1912797033416,-3.24512259923268,0.089778619789648,21.3443824940234,0.140111395585027,0.0428797061887119,3.61288007595991e-06,8.55057000162694
2917,-947.470654888498,0.0476574660174505,293.141487157706,0.0630967728170915,-1.16645008220319,0.201510350041255,0.828128277086251,-4.86583053218097,-4.63204656262248,-0.470986056682284,20.4344456888539,0.138741276537357,0.0613773434946048,2.5019502058492e-05,0.398976270480425
2468,-1380.4595770753,0.00564884756078748,370.153060058237,0.000346368523279211,-1.48712079509068,-0.458893677613405,0.0954585837129855,-4.11571271984575,-8.49116161550422,0.637658035508796,42.6540894130324,0.108696339891399,0.0602798205887579,2.54598434840911e-06,26.0725280703642
2829,-1436.78420701452,0.00827383905388855,1345.02760274332,1.49896552984928e-06,-1.94506937921785,-1.06368722531993,0.861399956837361,-6.30943597378841,-7.36020487015546,-0.522793757070678,44.3810702107952,0.119178157895769,0.0120827964981754,2.0676438325403e-05,34.1171503729482
2642,-1285.69733077849,0.00940813832346384,386.85664290425,6.51252210125333e-05,-1.46169295316724,-0.205582447771698,0.224594782932062,-3.41362835043406,-6.41723206968732,0.704004882938404,34.0093644063758,0.120393637605131,0.0540805303690364,3.56588832891065e-06,15.8797345998256
2815,-1226.30517287087,0.0157625287383837,417.493634649454,0.00341142421147705,-1.26893503924378,0.0565947559569245,0.217092918471981,-3.0641113653714,-3.77438383910317,0.251495118258542,26.4557157838901,0.135618537601686,0.0463037619395137,1.95390297543565e-06,11.3054818649345
2391,-1135.00782328665,0.0204406954052916,438.438025288534,3.54470090999915e-05,-0.923347321683336,-0.149007959607748,0.678313673457675,-3.69848629899821,-2.32222848640076,-0.0279537687192222,18.8696948866145,0.149686423981502,0.0406891784097872,8.3352751059272e-06,6.26359363658924
2332,-1300.78992831698,0.0103630502226857,389.289893583039,0.00117554460647433,-0.841652622414573,-0.666359348022671,0.661810256544337,-4.57413685503193,-4.51333101651254,-0.257996814619049,33.8154340248129,0.117965275674398,0.0542676366218932,3.28483600364016e-06,17.2458555922218
2485,-1275.16061443812,0.0108676516343996,3851.71791526107,0.00207317426371764,-6.4739718603959,-1.61413780407214,0.544936642288173,0.531976765070616,-2.85712639516428,-1.43289047866797,11.8857188356292,0.171820636161174,0.501741976814741,0.000563814518701262,14.1625165503309
2164,-1381.78039585851,0.0080330241280035,366.353664773842,1.49507319837106e-07,-1.52170439702791,-0.17335681506171,-0.0519689752278231,-3.60184014960472,-5.89560337429167,0.525538784338559,41.4582540765023,0.113885427642615,0.0577895350268081,8.63324955845688e-06,26.2392283802367
2812,-1489.08928847207,0.00340880754979805,4217.83295215891,0.000658816372906005,-10.7920218528939,-1.60821571080543,0.13192633684026,0.341993544861552,-2.46251063768198,-3.66789080021832,21.1975220078893,0.139735708639102,0.495266450702613,0.000357634739619631,43.1233971957765
2058,-1198.96103415741,0.0166696478683334,442.644987922154,0.000640280529184072,-1.24212032714649,-0.25443809596036,0.572836578856373,-3.86275271849873,-5.19042719446082,0.432709059924239,22.8980306561087,0.140966998389947,0.045338468436206,8.08481411527438e-06,9.55245474130934
2206,-1280.00592084786,0.00939126404633377,3835.58219174991,4.28780892164923e-06,-6.3824629684765,-1.41314929970681,0.514240361136049,0.558395660937104,-3.24082429617265,-1.34433422952853,11.8890852195073,0.174817952369515,0.360768832710493,0.000284644995562294,14.5802363645871
2394,-1400.58860892861,0.00570549005781625,4049.32985366982,9.79136793235272e-06,-10.1400179184394,-2.09370377770754,0.573787993943137,0.0770471872817011,-2.17499102306557,-4.53146369878324,14.2358564097369,0.160377574988286,0.315999723784544,0.00243180335162027,28.0585577974024
2121,-1249.88447635636,0.01098688766797,3868.47580922979,6.0389790522437e-05,-9.1998107783343,-0.961202587354034,0.430103590345456,0.608655721001791,-3.43083412000819,-1.8623425517138,11.3968940789627,0.187453896556017,0.309022385455995,0.000602333947102654,12.1310742708286
2084,-1411.82189100694,0.00628615463615269,373.775227760069,3.51396258050231e-06,-1.58652857248734,-0.379610102322731,-0.000813438453084413,-4.2890436832353,-7.47681871418253,0.56486995158542,48.2930177030148,0.107810086660515,0.0575711374608661,8.21810362058726e-06,30.4238808626662
2480,-1264.99420793377,0.00859214222297764,3992.94701114556,0.000427610634311811,-4.80404951711167,-2.22579867716802,0.946927394244252,0.0603201714810498,-2.47891447072926,-4.74448166983768,11.1838473469294,0.177519497002324,0.289559360413118,0.00546868338217115,13.3091527136355
2471,-1423.93770003506,0.00896432185556583,1364.0153859029,5.50174437328908e-05,-1.63459486779872,-1.36584052452069,1.21235843801365,-7.06030611109713,-8.28045629334298,-0.963503012696676,43.4222329503306,0.122113051275942,0.0116375232661214,5.16569306910128e-05,32.0500021250462
2301,-1294.355743352,0.0113068192414832,391.579370030544,8.81251724679532e-06,-1.33264187342224,-0.25882035350751,0.209839260693194,-3.6968812023448,-5.46005544309653,0.333396075566253,33.4081632450625,0.117901180897058,0.0536602194543332,7.03652477895496e-06,16.6423101766554
2850,-1354.46971319366,0.00690985759825875,3972.68335975737,0.000146006087251767,-8.08658576866301,-1.5640289262889,0.327732073083421,0.504325805031296,-3.18482967746413,-1.82015608105779,12.5753146809655,0.16187682274937,0.353202359828107,0.0007448702672073,22.1103448314118
2403,-1198.63403424433,0.012527460092779,432.064896093284,1.49704775001911e-06,-1.33847419874043,0.076892056062811,0.181693583582104,-2.60849528577486,-5.3308295166096,0.675471456460104,24.6385432964073,0.140557792575568,0.0431592284476282,1.53752720418225e-05,9.52755771990171
2266,-1388.57541302574,0.00671582691842468,4044.98957725239,0.000421725689695977,-11.734184031738,-1.65514527704847,0.282901737916715,0.226056869555954,-2.94529618903622,-3.68319981505865,13.7247503917565,0.156275140077341,0.263921474105405,0.00184907853722439,26.397946161468
2499,-1300.01861393078,0.0171630847118387,1446.45872140368,0.000126645586105773,-2.00540918339716,-1.32889498533442,1.5068222630399,-7.44018075168348,-12.1241673254959,0.28507508705704,29.7894050546647,0.12901168599335,0.0105461015984635,3.12522205046014e-05,16.8801379565477
2390,-1346.91306850772,0.00698430350362138,3949.1050490867,0.000470830141200954,-10.3034624306125,-1.10928868174836,0.0965924328193317,0.647935542716576,-3.54849238568198,-1.21214549160898,11.4987286582668,0.158447692157466,0.402367976951078,0.00150874151884227,21.2357646390132
2807,-1303.07461621778,0.0108217151537638,407.033568619632,5.66104881609224e-06,-1.11788798945388,-0.512394173280792,0.411662375827223,-4.05024413454172,-6.4213318588649,0.145699074540082,35.0712666932135,0.122496674980982,0.0519650442462876,1.87354695409568e-06,17.4526842115579
2159,-1487.47526591394,0.00543741030075577,1303.9648077088,1.32641223427816e-06,-2.26966106236025,-1.21349892737347,1.0641333456915,-7.66057832012543,-8.25316680607918,-0.290274513527235,52.5020493190694,0.119339624325547,0.0123082292003251,3.57839276201839e-05,43.3123076380149
2931,-1286.20658424143,0.011683734536473,397.990414482754,9.21103303393298e-06,-1.52107036232038,-0.376855295498978,0.404716358559161,-4.14895133191263,-7.36018857221718,0.762222915544216,33.0804386514616,0.121474986066822,0.053150936592946,3.1746419254545e-06,15.919130890523
2559,-1485.62552765058,0.00528213921995777,1318.36378970511,2.29617279834364e-05,-2.10837826617049,-1.44148055925836,1.44950327139817,-10.139800137997,-6.23607289469906,-0.945759682728502,54.5927835727182,0.115913207870092,0.0126525741036531,2.32706149721951e-05,42.9477491308326
2090,-1303.93687709004,0.00993904970157179,378.370160339272,0.00207718090826803,-1.51034443534484,-0.0954153525226958,0.00521291830635105,-3.49825522855062,-6.5026749872051,0.701810975278065,35.0932651425603,0.119218722962349,0.0563653277513976,1.25252345699431e-06,17.5407481746563
2971,-1468.14128742416,0.00646099918277926,1298.79636140679,0.000338600561684489,-2.436546261837,-1.10269716552021,1.11851344062942,-8.81259243150235,-8.8640470926365,-0.0528345074595531,52.5733397006823,0.120512480116706,0.0128206049944956,2.39213266255961e-05,39.5855145944531
2566,-1471.49592844225,0.00650649410494854,1331.01178107609,0.000327037337067941,-2.23208417812359,-1.35583916895877,1.30429952978229,-8.48120434432493,-10.2489877498512,-0.138080223945274,52.1718859326314,0.11650003912376,0.0122140891857047,2.59685200686272e-05,40.2108825703477
2440,-1490.12274711217,0.00553624580006256,1347.95834599045,8.01144667630524e-05,-1.77980760927191,-1.53306684528135,1.41831148219267,-9.35544445765435,-6.32231966174227,-1.17190064722738,50.5933251912713,0.120020391714734,0.012186399539345,3.95660089795415e-05,43.8508011539333
2633,-1302.81148453958,0.0104965096234981,400.235454802619,0.000233565837430129,-1.3849506149602,-0.242544330659649,0.339213227767368,-4.16811138851313,-5.21225914818872,0.4635826800344,34.630761556943,0.119965961961033,0.0514389719396006,1.8270856322094e-06,17.4316774884615
2693,-1514.59409937533,0.00430463291449153,1244.08750571544,6.46137302568441e-05,-2.6155937937356,-0.660172153260226,0.326020765824185,-5.74372867470408,-7.9860706752535,-0.00161182911396387,58.4186737872555,0.115954086933784,0.0129858091850684,4.14117477551539e-05,49.0632276881676
2802,-1324.18220181148,0.0116074328730775,1390.13259542486,0.00574959065190507,-1.59064723731007,-1.2034481672112,1.24906169386574,-5.89665868517007,-11.8525571096236,-0.339099697263471,33.1650148967185,0.133333105711786,0.0109510959947286,1.59480131794864e-05,19.2751934366518
2886,-1388.78002994077,0.00919163527857092,1437.87708762098,0.00131138001160667,-1.96481858456819,-1.38231015847468,1.38094040895069,-6.79625156621908,-9.07647030268967,-0.0232887072035663,36.7136751386972,0.125889198289213,0.00980201922624225,0.00015135638087812,26.928300469381
2783,-1301.04235923035,0.0102418817863388,404.261296790682,4.05151267819577e-06,-1.72190505049715,-0.323715004959012,0.151473765196261,-4.23486250752605,-11.3160754503722,1.0373835569599,34.3076083255871,0.118607472991373,0.0540792198774974,2.83815542928312e-06,17.2572309724777
2536,-1162.96871835695,0.018386707107908,449.558759807413,0.000297410246003208,-1.15600455605483,-0.144515151025526,0.473932440484322,-3.53571659017581,-4.1098276530584,0.245800997115537,21.857709841866,0.14289056548162,0.0422686232666298,8.10610865119329e-06,7.58359108140811
2796,-1427.72688663407,0.00500689905579845,4115.13444656336,6.73350076895888e-06,-13.8375434390703,-1.49856729623125,0.181752957498041,0.315229469996107,-2.57132982750711,-3.41719722141948,15.6134089326658,0.14832948075063,0.342951445924618,0.00122218929707955,32.1178504314093
2981,-1427.04282851739,0.00855526662909459,1361.71741070659,6.63104908881967e-06,-2.46809357702124,-1.09437069167293,1.16254052062734,-8.38941727574421,-10.0843660126955,0.128936698905551,44.9005355219893,0.121289546221324,0.0122714162580366,3.83485883083543e-05,32.5399167387538
2277,-1305.14519921679,0.00940157957995331,384.443101960269,3.52849409143407e-05,-1.07333457723756,-0.477105872996438,0.426723768629068,-4.04567262087989,-4.65838288928234,0.0829296581029032,33.3792472871737,0.11624451713344,0.0546614735632074,9.87473967299474e-06,17.6468653712972
2689,-1406.72128344663,0.00714534451329648,384.483215964213,3.34559753885313e-06,-1.47085530163166,-0.707094134239298,0.403279261728346,-5.99014685789195,-7.98966565555813,0.271974878971421,46.8646118703586,0.10863369438432,0.0578528189466225,3.9098803477638e-06,29.6845343944769
2805,-1387.28202379034,0.00873901666809505,1410.1136920003,3.9682059783852e-05,-1.81301630389342,-1.33178528756767,1.269109266068,-7.49878660530007,-8.74633955373455,-0.647929210136657,38.1748566824014,0.121787383162207,0.0118247592445422,1.83708788299797e-05,26.7576481718389
2125,-1276.30234041345,0.00967124211303234,3910.7954225297,0.000406285550341227,-6.2453374728573,-1.17570092158,0.476529440711816,0.947241790192393,-3.52539677399498,-0.952501883209155,11.7420648663937,0.175575678273837,0.0740199089302828,2.5594406531966e-06,14.2609689854295
2358,-1299.78346284208,0.00879073243770355,384.540033181084,0.0015154146264879,-1.37258306945702,-0.280188326906543,0.305994084244792,-3.96585384636049,-5.16275301914522,0.40576324194052,34.3989515066136,0.117143645288364,0.0546919811092769,7.71481914342445e-07,17.154930895312
2793,-1217.86317291429,0.0164914733628954,439.875418476453,6.15952760296061e-06,-1.37952181415562,-0.239541916039252,0.40939386083931,-4.438367324579,-5.77329918613352,0.256616496422271,27.80095398711,0.131273677323569,0.0472558093265492,1.09121187477125e-05,10.7225242727672
2650,-1421.65876973603,0.00559487957012863,4098.55241627819,2.20959243634858e-06,-10.1316371146356,-1.89283920151179,0.300774563396794,0.354713157122391,-2.66859664972373,-2.17205435099474,14.4093547459371,0.145265683782789,0.525549172081686,0.000473106549883155,31.1783998626225
2492,-1263.96015051074,0.0121697899263629,425.1044820635,0.00038873673334188,-1.54526431930221,-0.194289527826238,0.169362700734299,-3.49438892448407,-8.06473439762323,0.785820086096769,29.5698377338325,0.123803188005919,0.0503951128748334,1.88907818485132e-06,14.0468694677414
2761,-1411.07495067131,0.0065332984398902,4107.69509973622,4.46878828220648e-05,-7.72667249513031,-2.22068808971288,0.401768263795309,0.360006004830838,-2.56940754489215,-2.84172125426482,13.729903535073,0.148386426252931,0.585562148862863,0.000172478105512714,29.5769311445197
2222,-1299.2074669526,0.00889044376369002,378.506447944734,4.37545228199236e-06,-0.9911706717776,-0.491005608693967,0.535452757122754,-3.72682331805707,-5.21190977175617,0.351153266433446,33.8144901374746,0.11898383458758,0.0548321423519237,4.76299034753328e-06,17.0832249872433
2916,-1331.75398705965,0.0104954765394137,1396.35730584358,3.66576909698226e-06,-0.885842229580809,-1.81133858493529,1.99470066734656,-9.04017487114912,-5.8642607989196,-2.48617533005138,37.9379651121828,0.129168050698279,0.0110638244768439,3.03409174218078e-05,20.0635888294844
2927,-1322.69382534734,0.0137781259296416,1365.8906168222,9.05239504327995e-07,-2.17718399068756,-1.03153546302494,1.35097580862202,-7.28515686728968,-9.10951159756191,0.0897124741506677,37.3350449990324,0.123384838403265,0.0107663312527281,7.39846534686486e-05,19.1112823517881
2218,-1485.03221905166,0.00423297785350344,4214.45220518737,2.269369449219e-05,-7.96170383324931,-2.28419245148815,0.481017106676599,-0.0597581442804367,-1.83537448523597,-6.36240355463982,18.8803477300018,0.140135510312046,0.397558009157069,0.00227454853179129,42.3141658806062
2413,-1492.88215110314,0.00419498477982159,4302.93639482964,2.25141070137366e-06,-11.3215199018208,-2.22654181793029,0.370968959863788,0.112529290260064,-2.24131321405006,-4.1953342800914,19.2258754825357,0.137942790891094,0.478075460599616,0.000723170419552763,43.8996525586419
2960,-1510.22071369138,0.00619483812773164,1161.84908133165,3.22940234300952e-06,-2.43173283392964,-0.842955475739133,0.764532626347545,-7.90330311222409,-6.54617307118056,-0.302685877528797,65.6973444545852,0.113581985847984,0.0145475159617537,6.76242318888104e-06,48.1159416459511
2342,-1155.44578816713,0.0149247686926341,478.824265701611,0.000255602489891405,-1.15582563106959,-0.191715116862191,0.559806245726222,-3.47606025627648,-4.35799194462382,0.18139414891712,21.153369857361,0.152534422176168,0.0402978983910903,3.5026600719052e-06,7.21399363949125
2858,-1381.2340178007,0.00788891860808502,380.664027014019,0.0024278316234453,-1.71895094018548,-0.314137600033074,-0.0276434956879669,-4.2894638741955,-8.51582580392708,0.701003258717226,42.5735145296137,0.111999973879443,0.057603655906628,3.58001373967861e-06,26.1770791680453
2406,-1194.33124606039,0.0149116979463933,432.770745471175,0.000280193090466668,-1.17350624140671,-0.104485181853522,0.358569941871554,-3.18013276338891,-4.05175463248631,0.0975099043589326,24.2388644529075,0.13743843369146,0.0453124744450214,3.76206907604556e-06,9.29592589815622
2830,-1496.21131409302,0.00394773739236581,1241.1069631713,0.000271670744960255,-2.12678305609923,-1.2143487321245,1.09125183655385,-8.48530387204035,-9.80112481962509,-0.374577060362405,59.98364083314,0.118242097576021,0.0135311459351904,2.25216324738854e-05,45.1007295212388
2795,-1463.678057757,0.00426640501252268,4270.1783577584,5.13065780060771e-05,-9.55679221827346,-2.38595509074628,0.514072868206476,-0.0364562435683822,-1.74311062311956,-6.4466421381406,17.0034005917086,0.140230956382688,0.475065740710751,0.000177261288033572,38.2288939776074
2508,-1250.62338290572,0.0131653736222947,406.187536743493,0.000937999717968022,-1.65738942164629,0.0258228113528183,0.0322827935679278,-3.13893635193708,-5.8795468226326,0.663222825343439,29.2231122225147,0.123377428744104,0.0512278851695778,3.44666287670316e-06,13.0299332298599
2104,-1333.27966583987,0.00894652408800319,368.44813873023,0.000447201687783715,-1.02042739061093,-0.630729382756801,0.591806682833312,-4.55980405883994,-5.22112052710358,0.137561467873583,39.0309700602892,0.113558541625465,0.0587026368617891,2.78504341982145e-06,20.496066026951
2915,-1348.30121656466,0.0116057569658334,1372.80199698358,7.0882940659575e-05,-1.3812179935143,-1.42638382994061,1.62975064265083,-7.35960436927942,-4.9383984553901,-0.984700673667053,35.0973656382618,0.131456447708026,0.0109402147663811,6.92053119693151e-05,21.9156090066379
2056,-1335.58687490746,0.00730487599662079,408.347117321692,0.000522065950655622,-1.11267024691093,-0.908706520174613,0.762127358444207,-6.24960226692704,-7.4505373999675,-0.0577892213437782,38.3134186938574,0.110898415480117,0.0538733030833098,3.11706685423486e-06,20.7347161452664
2919,-1395.51770463729,0.0107201065443808,1418.3618155562,2.94962270297965e-05,-0.985474992880978,-1.87280229388244,1.90651640094891,-11.0650674939969,-11.1002013362882,-3.54431909516589,41.9306189122795,0.121370952618981,0.0115159472643088,3.24170902204077e-05,27.8331345293103
2054,-1398.26103421594,0.00917302283640639,1344.37553649332,1.16150361775433e-05,-2.15608613054351,-0.875027692423074,0.869615948399677,-6.52325307885267,-6.27124080629233,-0.49562603110245,41.7273544308573,0.121644336442646,0.0119788758704373,3.25187669557979e-05,28.2646052692704
2304,-1353.87764883276,0.00781101482760181,369.317882509412,0.000977539260409434,-1.08642845543117,-0.711487938051617,0.703292733445616,-5.76532784055278,-3.92492733607893,-0.168866128592424,40.0927216784401,0.11105063304929,0.0582374480140476,1.0841484690997e-05,22.7895885474375
2822,-968.043935541842,0.0553915645237788,306.203704455175,0.0545148122628058,-0.888513417257368,0.34844136973857,0.411821639909814,-4.03054194149492,-7.20777747631988,-0.0762471061934211,16.7760545643772,0.135375050429876,0.0670548117966158,2.54731844315083e-05,0.805789148398629
2386,-1392.23617095425,0.00674369195536551,4079.78752843324,0.000226146565918767,-5.51956543819039,-2.86359191493865,0.817326296894312,-0.214237734449675,-1.71575727514085,-6.2675934753749,14.4590074008076,0.156201227141589,0.356688311834718,0.00259554731264063,26.8851215855645
2690,-1413.37136745562,0.00685489527631069,370.908963274372,0.000381307791197154,-1.46776337312937,-0.734922200483752,0.452441625097109,-5.91683308401551,-8.06448567453272,0.530070065121844,47.6641086296934,0.109701170655742,0.0608968964130847,2.0363959664546e-06,30.656271406873
2868,-1480.80394911297,0.00555105651401922,1269.91674535037,6.11537654942021e-05,-2.43350743540959,-0.89562565779516,0.725088055149232,-7.11014138876397,-10.0358599470708,0.138466295763925,52.6179319740506,0.119413733083777,0.0132094655225591,1.74430776204883e-05,42.0031135876627
2774,-1404.02863940349,0.00774072961204595,1371.51380808316,1.18366866096745e-05,-1.75538637259734,-1.42897898652427,1.55289227272177,-8.89006587625238,-5.47051720946846,-0.93599027475735,39.5351460930203,0.121346831153078,0.0115208191915091,4.28438585687887e-05,29.0791975102402
2345,-1396.08508166489,0.00618700212543584,4076.73800266821,1.18432177737213e-05,-9.83092752520736,-1.80874844444974,0.349865902728888,0.323171439838196,-2.78051337543105,-3.4132640715945,13.7749282003796,0.152037833427249,0.35305212211655,0.000703232220122171,27.4287484294389
2833,-1485.14866164624,0.00558620554841004,1242.05109910817,0.00064226409372992,-2.20889917583036,-1.24028874542791,1.16525971243105,-8.5154016288761,-7.32652949781169,-0.503054817021484,59.2536803569525,0.119336905593472,0.0132818304833595,8.99639397400947e-06,42.8522093003702
2980,-1398.87372258599,0.00733573097170923,380.662483878414,7.70019614360643e-06,-1.49352078978441,-0.759800891407944,0.592433547924411,-6.87976159398393,-9.90886513938062,0.463242867558047,47.5770136116987,0.110029111130963,0.0600340638603181,2.28826811279292e-06,28.5512237282591
2415,-1436.18168571541,0.00827911547448813,1343.79608190618,6.84643940641455e-05,-1.67363661697945,-1.31057843745396,1.20391420969148,-6.69426703882748,-4.29525087925652,-1.02242248658891,42.571226218657,0.121832292913098,0.0114345612639097,4.33071696767374e-05,34.0085603695933
2120,-1103.07306171631,0.0189838538697424,529.167485881298,0.000206049888413383,-1.90420568315626,-0.237585235614561,0.641950683250359,-4.58974187781137,-10.9217301642447,1.46628199523462,18.7293757089464,0.164240588885963,0.0354485967357342,7.81229472282588e-06,4.90670777989105
2395,-1428.77645648484,0.0059025838102123,4154.07077296234,3.22932065785492e-05,-8.6938994978581,-2.3930820097873,0.545074633665258,0.0861455400661477,-2.13297488141695,-3.83713808634947,13.9724689438424,0.14594770614778,0.404305553244213,0.000334535682996154,32.2902257723951
2462,-1515.37924175518,0.0045802387672655,1276.3486376966,1.46105872029506e-05,-2.26690721764822,-1.04993819090364,0.633898977684209,-6.62371162905073,-9.19339499813055,-0.403170563041927,59.7920446855767,0.11722980346658,0.01290583048067,3.08842484026993e-05,49.2342011534624
2095,-1358.56977369695,0.0083197495471134,382.136317805659,1.53799485722278e-05,-1.12688166712103,-0.49219741019842,0.261329777305301,-4.36050365452721,-5.05238350522432,-0.122847419553262,40.067404298633,0.114188696257118,0.0559062300693005,1.02066285870978e-05,23.341643077016
2895,-1459.57807628811,0.00696172395077089,1318.8507785905,1.25636106759474e-05,-1.50894914151285,-1.84938655526295,2.04232384223591,-11.5339303934909,-4.39006012970419,-1.51901980104664,50.3740575755001,0.122572690740606,0.0122155765191492,3.63312938048736e-05,38.0091490948234
2510,-1323.09074394645,0.00876632379528225,1364.66947441219,0.000840800291923326,-2.06684011256335,-0.93188058323198,1.14563713346032,-6.359969712522,-8.44236127640295,0.19137635741836,33.8741734394953,0.128921273551194,0.0106808698719474,5.71253477679599e-05,19.1586925444861
2809,-1383.92589567103,0.00810547877184181,1386.3995109663,0.000533611640929707,-1.67352418631713,-1.64205200518088,1.91738443167631,-10.6823596251741,-7.05009020903365,-1.15901644717794,41.5624463035169,0.129486699871839,0.0117447301007887,1.8280228268423e-05,26.2986986518108
2519,-969.533387199759,0.0416059408876368,267.212315045085,0.0596265147515553,-0.915800586911817,-0.163758757494298,1.26699717761806,-6.43483934291897,-6.35361012318764,-0.563520639731969,23.7273223993242,0.153422298223691,0.0698231689469111,2.43815898734577e-05,0.843004142857706
2760,-1440.70020867745,0.00574697814650973,4002.84717163442,0.000173290117047266,-7.02770928999135,-1.86743248233148,0.36428199683914,0.256765062065569,-2.72444323381613,-2.06953213655107,15.7183997832415,0.150048273947746,0.294332548712821,0.0019131997438588,34.2346387621236
2224,-1324.09377521062,0.00977302581373017,390.586705454372,4.06279338988532e-08,-1.56354972493909,-0.259037227014735,0.00310458431994619,-3.34299534816803,-10.6695450660934,1.04312691544696,36.9296549963633,0.116906061889498,0.0557094516439411,2.6383074711287e-06,19.5218395044924
2182,-1388.84648576403,0.00600261329945991,4091.58124313811,0.000177008805354984,-9.7012677318388,-2.22226295147677,0.541528641407619,-0.0467109170514141,-1.85960514033643,-9.01467450208484,14.0523379603677,0.159263489405148,0.395029294978642,0.00161938239919101,26.4283752289939
2009,-1214.01425365607,0.0152359955333893,413.67049787519,0.00143642232213791,-1.15282834581241,0.0203780011942303,0.266363551343541,-2.72871428097936,-3.54952576839146,0.189670018616941,25.6729919202308,0.132269941761155,0.0459414899659636,8.03573452821975e-06,10.4903802970638
2212,-1423.34278371998,0.0086371671944271,1372.70338255253,0.000217904021555646,-1.5392303096249,-1.89615027518505,2.13861066391052,-12.2312635960947,-6.61132049130957,-1.35010167276584,43.5275364268958,0.120055741644297,0.0118934338878249,4.49910503744919e-05,31.9523420298107
2764,-1444.02775470642,0.00474502409252557,4207.06876195375,1.0436393210612e-05,-10.5661244577673,-2.05023920204413,0.362977561630842,0.282110309167918,-2.31011655279729,-3.12262833175643,15.2067891347908,0.144728875879663,0.469158290467209,0.000168990461762576,34.7844303811266
2169,-1378.5577372351,0.00707740539500905,4050.05122670506,6.67745082961904e-05,-9.41508482615916,-2.3939315364464,0.626611871902253,-0.129525638637865,-1.71311549591832,-9.55321823650558,13.1047776611234,0.161416643240572,0.387399099631409,0.000462965259582495,25.0743272327758
2970,-1512.95362876165,0.00590581375270392,1208.35993357972,0.000406160635486271,-2.16299965446358,-1.09757033024815,0.810376010648258,-7.2351503461656,-7.27469192587031,-0.445558972761614,62.7177513584059,0.117317743082935,0.0136056565965108,3.51135485111982e-05,48.6981506648777
2393,-1448.52424569051,0.00475816651922797,4220.65227572495,0.000649787486279867,-10.541122304659,-2.38196784504016,0.488401663913616,0.0602949350740411,-2.15466392597412,-3.6611169964295,14.4173941149488,0.143054024147029,0.485747809464951,0.000243314785344997,35.5510669231907
2081,-1511.90211606194,0.00502404820444457,1208.34477038312,5.67408205018948e-05,-2.61947893232404,-0.760003921158214,0.540587576479231,-7.78103291023839,-8.02476447763075,-0.222776841721085,62.0605194242609,0.116556239771521,0.0143130047219286,7.1978469920834e-06,48.4781280908869
2569,-1501.71965246967,0.00514247083137402,1256.17128980957,0.00101480965675132,-1.75725707386629,-1.77810078574412,1.929503633151,-11.8994581306501,-6.42791797359469,-1.00019954128261,60.4533075182267,0.117584805180695,0.0134718253144441,1.30307224275134e-05,46.2672087152195
2730,-1087.19472152134,0.0212369053745064,478.895596096623,0.000381350438216907,-1.01038434003647,-0.254287915170495,0.9390195057401,-4.35379432619557,-2.46926256578713,-0.0570583061541992,18.243659126065,0.165591267073183,0.0351284015533708,7.00229557618181e-06,4.34200392631531
2012,-1425.43950594851,0.00618020759918211,4091.84752238199,0.000100122015836113,-11.1875161034546,-1.67003622968181,0.20414527268271,0.477954372028784,-2.85869032822441,-1.59650084166695,14.5816705364509,0.149645444974492,0.439609441627656,0.000202950010578098,31.7675667784512
2893,-1406.89985443521,0.00730384529814147,361.700056938681,5.33770819930272e-07,-1.22175735904768,-0.561928036238424,0.308517452803633,-4.67458153502033,-5.65598926911431,0.127231519262916,47.8757542289587,0.111890880831778,0.0592615235584118,2.99456295146811e-06,29.720698294549
2297,-1470.29041886172,0.00526005066792197,1357.69165300805,1.22574693759359e-05,-3.02692425794314,-0.599198125976465,0.340973814413112,-5.22290598353293,-11.6591470633149,0.917040449108035,47.5184079994682,0.119922269786436,0.0114088153489163,6.77324418851371e-05,39.9638003503814
2435,-1488.09506285044,0.00503603713554228,1233.29861912033,6.11117279613987e-07,-2.13708818925768,-1.06819014741503,0.953457102891567,-8.0689639322456,-7.92459099191785,-0.433783217379572,56.4656716941589,0.1153448913397,0.0136360241648514,2.41183519184023e-05,43.449690673124
2178,-1209.59610297159,0.0109878356265594,424.926983853338,0.00117496096024435,-1.15505787747815,-0.0147178575929897,0.147882539396614,-2.4587631909598,-4.72944236908857,0.320626378021396,24.9478285696884,0.131338804737583,0.0459347710355424,3.85429212508016e-06,10.2149819328257
2123,-1296.97675642441,0.0105015612567477,3872.4198605845,0.000229955672086921,-7.15949927698747,-1.40407486896626,0.221874275567687,0.735047760384219,-3.58349019480174,-1.51443542970041,11.8724911892193,0.169336807079879,0.363338519156625,0.0010426988484602,16.0986300846005
2740,-1338.34781297185,0.00839921707381095,3855.61166918822,2.9694100066304e-05,-6.98956302955463,-1.72153803995067,0.570380645552987,0.267239050154244,-2.62027043914687,-2.07654814457464,12.4986602518862,0.171508227339006,0.311711834045474,0.00321015780302007,20.2804604304431
