"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","E_0","I_0","tau"
641,-969.556254890489,0.123832797192807,157.164044987719,0.140052019650287,-5.87304420719854,2.63791966199856,-2.79294022533185,-18.4082445786722,-6.88436247816171,-9.41336949604946,11.2525325382618,0.317091952684551,0.422594562320592,1.04764820273421e-05,1.77285610919819e-05,0.157330369773776
659,-970.991531673161,0.127269356682092,235.461656940572,0.136717835336319,-9.44606772229525,3.65643714239522,-4.46023851314981,-1.29040829796395,-6.47111453596978,-5.03342853030223,11.5502811553601,0.403819297941778,0.219965801244591,1.73140236633309e-05,1.11620613942487e-05,0.123398444740577
666,-973.636926200952,0.103437374166882,178.804544683263,0.15636194552571,-1.55737382302211,2.33140145157768,0.765536350624922,-0.695063173277414,-0.71292490992893,2.82903550972215,8.78177054283671,0.401841286747151,0.0912428750539137,5.49090621245056e-05,9.82854048397124e-06,0.113528183827585
361,-973.776391421727,0.227159325807281,228.258359310571,0.130898032529253,-0.249182864613192,-7.08902634869874,-7.48665728887568,-12.4105197053308,-2.39266741112276,-2.45164149063069,6.86088425931242,0.61018459109875,0.268329669385109,3.80962380447162e-06,2.97054304162797e-06,0.113959636957269
794,-966.576776419993,0.140051343678797,133.742862908622,0.111980641907169,-3.99542804751175,3.03021511942589,-2.59772725619103,-1.14946133538617,-9.45241838712476,4.18180994440778,8.98966085412897,0.682844929770293,0.313995323934896,7.61285534180496e-06,2.79247399703957e-05,0.117463687069139
975,-974.217632144866,0.204096942044252,186.265251421822,0.111595528163086,-18.5625780766061,-14.0124632912424,1.68994388426676,-13.3166370547353,-10.5948440031947,-7.22500149722491,6.4113189034724,0.899282937445798,0.339582400013732,9.72916123636325e-06,3.24076166794077e-06,0.0904623184324398
219,-973.027692914617,0.258683541217899,151.394737149844,0.137861604573125,-12.415165161975,-4.98717285794467,-17.4772258995498,-1.21400941868779,-11.9503248340988,3.79855666084579,7.89561089341231,0.693103142667455,0.484995777393231,1.718096816935e-05,2.75887144083992e-06,0.0539423354775857
882,-979.633289263401,0.254888490178134,188.223353784693,0.150474181073528,-5.68586191667874,-8.218336989591,-4.59061963602232,-4.43787960298607,-6.60929256064905,-3.71392211832533,6.85804117504449,0.446608283665223,0.430715722534915,7.1937094395193e-06,1.12191291930478e-05,0.0336047937009337
914,-966.767428182416,0.089826815469869,0.748048121623893,0.096211711493923,4.87322048989469,6.84592596831906,5.69221747159406,5.20134928883009,5.78088209752351,6.69522020454518,7.97159007535936,0.945829699110803,0.208486624962377,1.31436104252965e-05,7.04160467886354e-06,0.13439035001053
386,-975.762348041025,0.241368730938272,193.812549335243,0.165588262858236,-11.6798894681898,-10.5642307637361,-9.85118936863641,-2.50365448816916,-13.3677787747023,-7.88114927586257,8.15866989605994,0.569202032195783,0.382435763581836,7.84384385327811e-06,1.17660998499278e-05,0.0474410365899779
772,-978.700676322136,0.212426972710355,234.626728368352,0.174554172770952,-1.81902677856214,-0.0682282079678952,-8.98536223716707,-5.88580181936159,-11.871947228307,-1.00231501622019,9.26081778398001,0.242244942054901,0.345637866953449,1.79168277913647e-05,2.42296265098984e-05,0.0867035683296282
997,-973.509969744471,0.127114351571774,1049.66611162442,0.126015137842569,-0.413191719580261,0.281388970311621,-0.0217064654343286,-2.08164637089128,-5.4490210694208,-8.84768856365512,16.5873770096056,0.123106437184109,0.0422912957343508,2.67779319046756e-05,2.19241850814594e-05,0.121449987015425
535,-976.677755074604,0.257473054167992,177.531729902074,0.10487394346034,-1.92010865010644,-7.18416531352663,-21.301125180868,-14.9185631281234,-0.292079510839293,-3.50297661658709,4.74373143987911,0.826585038195838,0.365541987149636,5.98813573890221e-06,1.95067583554572e-05,0.0946116313865723
1000,-971.1784987287,0.0878081848027194,580.48431434331,0.162870684631921,-0.248297426614006,1.25034799249383,0.440176239593255,-2.79690476777108,-1.02116397093028,-0.276250410495413,16.0282893299564,0.156697342781109,0.047973334384882,1.96523975390281e-05,9.63214968962641e-05,0.130351420682557
309,-975.927676910184,0.452845856020148,135.962173666936,0.0717868639227998,-10.9593615768171,-12.060630884136,-2.37380108629657,-5.81963231187014,-10.2682763722214,4.88277612713163,5.633248296174,0.984058086429377,0.477415976598868,6.81458351204336e-06,3.90612073313475e-06,0.0848419453393053
244,-975.33836601019,0.19989795226041,237.931718469469,0.0946024357172625,-0.436842933275017,0.415444928114966,-1.305165750714,-5.14646880707462,-2.83056684181906,-1.14453632544764,6.48440803075725,0.682589687946462,0.136014141216924,1.66542837165862e-05,1.47879566073658e-05,0.0992388990095997
905,-973.293121424179,0.25710812469414,206.139654887948,0.129326083888177,-8.80359978478136,-10.3212036658246,-5.76913864616339,-8.69307936714042,-4.42073694656315,0.57998475563906,7.22246969576655,0.98883778623953,0.31325947424505,3.82121432863537e-06,7.68942021377582e-06,0.0578193644354245
25,-974.358785593052,0.16929936643067,309.554881981997,0.159542435713789,-3.6884525930566,2.82855806203946,-2.71745215478232,-7.04389433126877,-5.19333644717922,1.55688877851328,12.635992242448,0.413752824809685,0.108294441476679,2.14770945038913e-05,1.79308787114741e-05,0.0951207899227361
748,-979.207953116347,0.114285103752461,368.160300606838,0.171859845052972,-13.6913217381274,-5.49689079987241,-9.71337903096812,-5.06069654579948,-16.0790933315026,-10.7161041561471,8.89531513839124,0.336974910938298,0.203432882511382,1.0970812161924e-05,4.54956450090628e-05,0.108913808816229
996,-967.692134156525,0.106101311700725,1010.9221574089,0.144259908022189,-2.12170699113165,2.41242287612281,-1.35008133134793,-1.49828235011562,-9.6258204640975,-9.15694913928977,16.8363797536984,0.125798182911368,0.0624453049661393,1.12426934663485e-05,3.65065904506449e-05,0.131622888727841
750,-987.132338755357,0.168847357356906,942.171813656121,0.173697751644065,-6.96137356536823,-18.8857929809011,-1.57342946030612,-12.8082866903592,1.53728978748587,-5.25278418906934,13.0359336069049,0.200580374646488,0.0507992569937745,2.09504500334629e-05,3.04861897320769e-05,0.150981545365866
308,-977.358215951018,0.2621557246372,269.41482344239,0.153527260829855,-6.36667873834093,-13.2025222297072,-7.80543797109272,-17.5223703514427,3.99361575770286,-12.5049346687028,8.28193616427102,0.677273985669208,0.218918840179867,9.61262516211726e-06,7.28859183364342e-06,0.0388377816566954
465,-980.405890187323,0.137455322829172,161.806058415557,0.159819446696586,-1.0234958482191,-8.75120328556084,-13.304325813533,-4.38670094221067,0.687837641516081,-10.0608678547439,14.508718010951,0.425071637283098,0.486342839999882,1.4394745852711e-05,2.44730809868808e-05,0.102374864027473
890,-977.644489955989,0.142096710770903,164.621780173875,0.161745079082007,-4.47231386103411,-20.1962424057964,1.288186692384,-10.5490593864963,-8.41900694718957,-3.97291425066479,9.33259104905153,0.747525663128681,0.436137162201985,9.99376492885066e-06,3.48030129871215e-05,0.0858361908855238
218,-979.802596457946,0.209213211520716,310.270455039455,0.168548122566941,-0.966101011513918,-9.90480053562022,1.45289168302097,-15.422785178343,-6.06844746323701,-5.90567180189056,9.84410762054718,0.488314463350794,0.206040458692681,4.20957204701594e-05,1.25930784646367e-05,0.0516508188808081
44,-975.03688783977,0.133345155535256,131.148038779006,0.129081867187381,-14.0507266294228,-8.27731932875891,-14.3268326413054,-7.60632432847302,-15.026359371318,5.4665981198508,7.68781178085331,0.796197204939411,0.554643567592029,1.7376462553646e-05,1.07074621103166e-05,0.108246996781112
138,-990.406487874375,0.667492369304081,436.14882355275,0.123035587252914,-8.81241706445119,-7.57287470321113,-5.78889626929337,-3.72877189544478,-8.94645114172486,-4.86941446483128,8.72805045313979,0.441284968143003,0.0960755514410158,1.42485908229799e-05,3.79852690419255e-05,0.0753193193460299
546,-965.619065996008,0.0775401340287898,840.560746589452,0.141772218817326,-0.906343499242873,1.46784771799955,-0.734272935172411,-1.37684258492704,-8.84205042145544,-4.20969205821939,22.1919003428366,0.126620475205113,0.0703119986435873,2.92573029137533e-05,1.13405671235833e-05,0.163054376350883
649,-969.771507313809,0.155666618583184,212.760655869808,0.113405598316925,-6.15258663416708,3.08807764773379,-3.91646427619696,-5.26563351920273,-18.6949899178809,5.21395374982285,7.77982290814056,0.458527201850476,0.22407206741804,5.41192202318453e-05,9.97883593929192e-06,0.161184939656137
413,-983.212161932632,0.230412282923985,250.576077425012,0.134469520365398,-1.94984686933094,-2.29762564751964,-10.3568351550409,-3.51439790920877,-6.11565969576843,-12.9449107253338,8.41955454224182,0.354318403293672,0.270224685153879,3.17981997471005e-05,7.17197005048679e-05,0.0914623438854632
809,-969.879077344618,0.121067690566726,885.067469122409,0.143646354005732,-4.70686727089369,2.62990959575953,-4.13279394965276,-8.69395341761885,-6.15556929489316,0.587385832977128,15.224741456927,0.129714265368858,0.0722792825865151,5.39802365443179e-05,3.29029037852935e-05,0.143796912561079
778,-978.099940122051,0.350229469728843,176.807789472132,0.0940482303194286,-17.8786206968854,-3.80709288464498,-14.1181719346717,-1.5597376200958,-15.0558245109644,4.39014578404867,5.88820290905974,0.662724486078246,0.376347424549376,1.35405636920189e-05,7.54819031186062e-06,0.0954586367533862
800,-981.763172201873,0.130338344572441,1146.66229414159,0.173670306711093,2.24885161510394,-12.5389513747836,-20.8857095058749,3.53224974759847,-11.6520988611924,-6.11492104034397,14.6992500016344,0.127045587384334,0.084202532496751,2.3816295929752e-05,6.68929083242949e-05,0.161841770814747
714,-968.849277800239,0.153943347612322,124.706909197142,0.107714060975374,-14.9994043349717,3.36049669249029,-2.26724465720324,-11.2283705944618,-1.62514159675456,-4.00098004401802,7.49787149260504,0.83616516291069,0.463227325948093,9.69731300051842e-06,1.22085885208883e-05,0.0679486350201255
127,-971.94377592051,0.255520585835778,231.420021382981,0.125032296708683,-8.83627256539411,4.41168143959045,-8.58753450560581,-4.13231133501165,-19.4503855035449,-4.48831421846295,6.00260201378124,0.622672999077073,0.223736182576268,2.3309996985721e-06,1.08546119742407e-05,0.0467589807081917
665,-970.398646510394,0.110201247185392,749.21822644956,0.162656898064599,-4.23946873872585,2.9566044653779,-1.4633805838837,-3.50556240464635,-14.0238310340921,2.97834033928172,21.5462707492629,0.140237437729294,0.0523263874301522,3.08808237313179e-06,1.14376021101044e-05,0.12914975460129
548,-971.742762120523,0.110158759844994,953.418372606517,0.162740234031933,-3.06144387551036,2.92506535020639,-1.70149014364497,-3.41543518449645,-11.2227971907566,3.60903734954471,13.6911035265496,0.109389227528467,0.0753153048045351,7.33992323806335e-05,3.45180264753513e-05,0.163900000664383
191,-966.376709521014,0.107133916984068,99.2702416338141,0.123619734337341,-7.71055853677124,2.37538285404807,-1.68607260882236,-8.70868266635836,-0.747392582255349,-0.188147454285126,7.06278249854066,0.924108551091247,0.576902164005148,2.11265575206698e-06,3.71355325619096e-06,0.0382020821069705
992,-972.709109116876,0.107100866997607,1564.77353372596,0.171333545710158,-3.32242653059484,1.56669206806577,-0.014181885063294,-5.86961350261349,-14.6076867780985,-11.6660384832552,16.9269960727107,0.140814482436628,0.0505910868416422,4.16722629315458e-05,8.80561887533531e-06,0.186742482150375
804,-966.887162954094,0.111534691706639,1346.21701424642,0.158773008571413,-1.44520299630424,1.22349966592597,-0.494827200014139,-3.57264435544648,-5.04129222153847,-2.02557984371178,18.9319243677948,0.107415137948236,0.0554219151550649,1.81481524304622e-05,1.64733194970782e-05,0.112916960801338
901,-975.639274209982,0.229929206247754,156.008309349093,0.12186861096993,-9.1088013669028,-11.6033116548471,-1.03435188023862,-13.1398955345004,-8.56827750949964,-3.02682740514792,9.36620149212939,0.580962210887677,0.45617075791923,1.7451148841522e-05,1.07489728717891e-05,0.100406695289554
554,-967.286837511191,0.0583517686413156,992.849611024812,0.138047737340515,-0.845229751031818,0.774989737026058,0.363310217521305,-1.68410634160367,-2.26632305650879,-0.786617343675194,23.8519294527694,0.115550473301976,0.0605872938591383,1.98143764254576e-05,1.82342936812503e-05,0.219201953144206
156,-982.752540052714,0.314026676467779,358.801918983972,0.140444357312121,-11.5737211410433,-13.5619199046995,-9.5301951476203,0.366215072557397,-10.3853068689162,0.271556038896203,5.97149907579282,0.546288139840264,0.140028881882827,1.87321658254091e-05,1.14744716365084e-05,0.0761679377112871
362,-980.065070091587,0.369902264551303,291.929237770965,0.12174791606659,-4.65313630794364,-14.6220907669062,-21.9503227002188,-2.53225350450069,-8.06461860797795,1.50965297530085,6.53301393781908,0.845290772924471,0.160896412262606,1.16976094084595e-05,1.65424327008495e-05,0.0790718765145995
796,-969.857779349943,0.136174276284817,855.237267599241,0.146992599024442,-1.40993048337057,1.11446292682357,0.0597711941825662,-9.46581969374231,-11.0197340738976,-10.8823611076887,17.1686584002506,0.155753234339397,0.0480700438209647,1.98061307024728e-05,1.81239873780997e-05,0.135101677114291
237,-967.178998655888,0.119322863379139,126.151141694605,0.135721194804427,-2.81249949767983,1.5117130428283,-1.38605498928906,-10.3690508986107,-10.7706048062904,-4.33888844840391,9.82763973988611,0.502559582541671,0.465688538677652,9.64729225567766e-06,2.03052271136639e-05,0.0825988023802964
657,-969.517772978723,0.138481267386357,627.272160731507,0.151137141512198,-4.03299491646031,2.29833392488907,-1.58433312490766,-3.8157214043795,-6.05331636443703,-1.47210707687557,13.8960031574453,0.164124492018044,0.0710547025360856,1.07962494756297e-05,7.47229983606581e-06,0.134321704161922
